filename,width,height,class,xmin,ymin,xmax,ymax
images264(6).jpg,233,216,military helicopter,152,119,215,147
images264(6).jpg,233,216,military helicopter,152,153,208,179
images264(6).jpg,233,216,military helicopter,149,186,211,212
images264(6).jpg,233,216,military helicopter,18,148,113,177
images264(6).jpg,233,216,military helicopter,42,185,103,211
images264(7).jpg,290,174,military helicopter,25,52,262,150
images264(8).jpg,338,149,civilian car,162,46,324,115
images264.jpg,225,169,military truck,12,36,199,152
images265(1).jpg,300,168,military tank,86,43,271,142
images265(1).jpg,300,168,civilian car,17,74,105,144
images265(10).jpg,259,194,civilian aircraft,4,51,257,130
images265(11).jpg,289,174,civilian aircraft,75,15,250,151
images265(2).jpg,270,187,military tank,3,58,253,175
images265(4).jpg,278,181,military truck,28,108,62,126
images265(4).jpg,278,181,military truck,103,112,125,129
images265(4).jpg,278,181,military truck,128,114,150,131
images265(4).jpg,278,181,military truck,167,114,189,138
images265(4).jpg,278,181,military truck,194,113,225,140
images265(4).jpg,278,181,military truck,224,1,276,177
images265(5).jpg,259,194,military aircraft,80,101,165,133
images265(6).jpg,259,194,military helicopter,2,36,252,135
images265(7).jpg,275,183,military helicopter,46,42,235,145
images265(8).jpg,343,147,civilian car,164,35,320,113
images265(9).jpg,248,203,civilian car,19,50,224,130
images266(1).jpg,284,177,military tank,70,61,268,169
images266(2).jpg,259,194,military tank,26,11,247,177
images266(4).jpg,256,197,military truck,30,23,183,171
images266(5).jpg,259,194,military aircraft,10,44,238,126
images266(6).jpg,288,175,military helicopter,62,19,245,160
images266(7).jpg,295,171,military helicopter,53,10,95,158
images266(7).jpg,295,171,military helicopter,178,39,237,74
images266(7).jpg,295,171,military helicopter,134,112,285,153
images266(8).jpg,318,159,civilian car,36,30,291,133
images266.jpg,325,155,military truck,13,39,70,74
images266.jpg,325,155,military truck,86,36,145,76
images266.jpg,325,155,military truck,171,43,228,72
images266.jpg,325,155,military truck,244,37,304,72
images267(1).jpg,300,168,military tank,82,67,205,121
images267(11).jpg,291,173,civilian aircraft,39,7,261,143
images267(3).jpg,299,168,military aircraft,3,26,296,156
images267(5).jpg,275,183,military aircraft,89,58,196,98
images267(6).jpg,275,183,military helicopter,55,49,203,173
images267(8).jpg,295,171,civilian car,222,84,293,116
images267(8).jpg,295,171,civilian car,40,90,128,119
images267(8).jpg,295,171,civilian car,22,88,71,109
images267(8).jpg,295,171,civilian car,5,91,36,104
images267(9).jpg,259,194,civilian car,24,52,227,126
images267.jpg,343,147,civilian car,97,38,251,130
images268(1).jpg,294,171,military tank,8,49,287,160
images268(10).jpg,300,168,civilian aircraft,120,67,260,152
images268(10).jpg,300,168,civilian aircraft,57,66,97,87
images268(2).jpg,235,215,military tank,17,5,61,85
images268(2).jpg,235,215,military tank,72,6,115,85
images268(2).jpg,235,215,military tank,125,5,167,84
images268(2).jpg,235,215,military tank,175,10,220,84
images268(2).jpg,235,215,military tank,7,100,49,199
images268(2).jpg,235,215,military tank,66,102,111,195
images268(2).jpg,235,215,military tank,122,103,170,194
images268(2).jpg,235,215,military tank,178,103,229,191
images268(5).jpg,274,184,military aircraft,26,91,187,162
images268(5).jpg,274,184,military helicopter,60,28,107,68
images268(5).jpg,274,184,military helicopter,207,45,244,95
images268(6).jpg,300,168,military helicopter,4,19,226,114
images268(7).jpg,198,254,military helicopter,11,1,192,47
images268(7).jpg,198,254,military helicopter,14,60,191,117
images268(7).jpg,198,254,military helicopter,8,138,190,206
images268(8).jpg,346,146,civilian car,193,37,333,111
images268(9).jpg,275,183,civilian car,87,27,186,182
images268.jpg,258,195,military truck,18,29,246,170
images269(1).jpg,225,225,military tank,21,56,220,171
images269(10).jpg,300,168,civilian aircraft,33,37,263,129
images269(2).jpg,259,194,military tank,53,43,225,145
images269(5).jpg,281,179,military aircraft,49,68,201,140
images269(5).jpg,281,179,military aircraft,205,90,261,136
images269(5).jpg,281,179,military aircraft,2,106,39,127
images269(6).jpg,275,183,military helicopter,43,44,201,138
images269(7).jpg,216,233,military helicopter,129,146,201,185
images269(7).jpg,216,233,military helicopter,18,142,86,188
images269(7).jpg,216,233,military aircraft,128,30,196,82
images269(7).jpg,216,233,civilian aircraft,19,19,87,84
images269(8).jpg,285,177,civilian car,20,69,275,164
images27(1).jpg,225,225,military tank,9,56,201,197
images27(10).jpg,275,183,civilian aircraft,137,71,243,130
images27(11).jpg,259,194,civilian aircraft,18,20,143,158
images27(2).jpg,225,225,military tank,22,34,198,155
images27(6).jpg,224,225,military helicopter,14,4,194,213
images27(7).jpg,266,189,military helicopter,12,2,231,181
images27(8).jpg,342,147,civilian car,44,36,295,122
images27(9).jpg,281,179,civilian car,27,11,251,145
images27.jpg,275,183,civilian car,26,40,244,140
images270(10).jpg,275,183,civilian aircraft,13,72,259,134
images270(4).jpg,298,169,military truck,25,23,145,158
images270(4).jpg,298,169,military truck,181,23,287,161
images270(5).jpg,290,174,military aircraft,40,56,161,104
images270(6).jpg,275,183,military helicopter,99,34,252,96
images270(6).jpg,275,183,military helicopter,84,94,160,125
images270(6).jpg,275,183,military helicopter,63,135,138,166
images270.jpg,300,168,military helicopter,32,55,243,111
images271(1).jpg,259,194,military tank,4,44,212,158
images271(10).jpg,275,183,civilian aircraft,23,54,263,104
images271(2).jpg,300,168,military tank,90,48,220,124
images271(3).jpg,371,136,military aircraft,118,15,149,55
images271(3).jpg,371,136,military aircraft,177,16,209,57
images271(3).jpg,371,136,military aircraft,172,72,214,113
images271(3).jpg,371,136,military aircraft,112,73,155,112
images271(4).jpg,300,168,military truck,25,10,139,163
images271(4).jpg,300,168,military truck,173,38,292,158
images271(6).jpg,275,183,military helicopter,23,119,119,149
images271(6).jpg,275,183,military helicopter,121,62,228,140
images271(7).jpg,259,194,military helicopter,53,26,245,155
images272(1).jpg,276,183,military tank,14,43,255,158
images272(10).jpg,345,146,civilian aircraft,86,11,158,36
images272(10).jpg,345,146,civilian aircraft,15,45,143,90
images272(10).jpg,345,146,civilian aircraft,154,40,334,115
images272(4).jpg,275,183,military truck,105,88,130,116
images272(4).jpg,275,183,military truck,141,56,226,139
images272(5).jpg,300,168,civilian aircraft,11,35,293,150
images272(6).jpg,279,181,military helicopter,29,53,272,153
images272(7).jpg,275,183,military helicopter,6,26,270,165
images272(8).jpg,473,106,civilian car,274,5,464,94
images272(8).jpg,473,106,civilian car,133,8,297,92
images272(8).jpg,473,106,civilian car,10,10,167,88
images272(9).jpg,293,172,civilian car,27,24,283,137
images273(1).jpg,281,179,military tank,43,91,195,142
images273(1).jpg,281,179,military tank,199,94,249,117
images273(1).jpg,281,179,military tank,22,82,57,99
images273(10).jpg,275,183,civilian aircraft,29,52,247,121
images273(4).jpg,264,191,military truck,103,61,214,141
images273(4).jpg,264,191,military truck,150,48,230,108
images273(4).jpg,264,191,military truck,63,43,84,62
images273(4).jpg,264,191,military truck,52,42,66,56
images273(5).jpg,275,183,military aircraft,24,112,130,144
images273(6).jpg,424,119,military helicopter,131,4,288,110
images273(7).jpg,251,200,military helicopter,4,45,229,149
images273.jpg,259,194,military aircraft,32,69,67,98
images273.jpg,259,194,military aircraft,149,177,254,192
images273.jpg,259,194,military aircraft,138,160,226,179
images273.jpg,259,194,military aircraft,100,155,184,174
images273.jpg,259,194,military aircraft,87,142,153,166
images274(1).jpg,271,186,military tank,9,12,256,159
images274(10).jpg,275,183,civilian aircraft,9,68,244,143
images274(2).jpg,296,170,military tank,10,4,195,75
images274(2).jpg,296,170,military tank,203,3,293,78
images274(2).jpg,296,170,military tank,205,90,293,162
images274(2).jpg,296,170,military tank,7,78,199,168
images274(4).jpg,262,192,military truck,14,65,143,126
images274(4).jpg,262,192,civilian car,151,92,183,120
images274(4).jpg,262,192,civilian car,143,92,156,115
images274(6).jpg,305,165,military helicopter,47,15,218,96
images274(8).jpg,263,191,civilian car,26,56,236,153
images274(9).jpg,201,251,civilian car,16,83,184,164
images275(1).jpg,299,168,military tank,68,52,211,122
images275(1).jpg,299,168,military tank,272,71,297,136
images275(6).jpg,301,168,military helicopter,19,0,283,166
images275(7).jpg,216,233,military helicopter,23,36,207,185
images275(8).jpg,275,183,civilian car,74,47,216,131
images275(9).jpg,218,232,civilian car,65,9,151,197
images276(1).jpg,300,168,military tank,34,23,294,163
images276(10).jpg,299,169,civilian aircraft,13,73,282,126
images276(2).jpg,252,200,military tank,33,12,247,190
images276(4).jpg,300,168,military truck,37,10,269,152
images276(6).jpg,306,165,military helicopter,72,39,250,138
images276(6).jpg,306,165,military helicopter,262,61,303,113
images276(6).jpg,306,165,military helicopter,6,80,59,111
images276(7).jpg,310,163,military helicopter,81,62,205,121
images276(8).jpg,311,162,civilian car,8,13,249,133
images276(8).jpg,311,162,civilian car,237,26,257,59
images277(1).jpg,300,168,military tank,70,25,275,136
images277(10).jpg,275,183,civilian aircraft,17,51,217,126
images277(4).jpg,324,156,military truck,128,14,321,140
images277(6).jpg,299,168,military helicopter,28,32,56,61
images277(6).jpg,299,168,military helicopter,144,33,177,66
images277(6).jpg,299,168,military helicopter,238,36,274,73
images277(7).jpg,225,225,military helicopter,56,36,189,181
images277(8).jpg,225,225,civilian car,17,105,201,205
images277.jpg,259,194,military truck,8,37,251,180
images278(1).jpg,259,194,military tank,32,78,240,160
images278(10).jpg,259,194,civilian aircraft,6,89,194,153
images278(10).jpg,259,194,civilian aircraft,16,60,193,112
images278(10).jpg,259,194,civilian aircraft,30,21,192,78
images278(10).jpg,259,194,civilian aircraft,70,12,194,47
images278(10).jpg,259,194,civilian aircraft,80,8,168,33
images278(2).jpg,267,189,military truck,12,35,254,144
images278(4).jpg,183,275,military truck,60,155,130,214
images278(4).jpg,183,275,military truck,132,143,155,174
images278(4).jpg,183,275,military truck,154,143,167,163
images278(6).jpg,290,174,military helicopter,36,32,236,118
images278(7).jpg,265,190,military helicopter,10,46,146,89
images278(7).jpg,265,190,military helicopter,148,61,242,159
images278(7).jpg,265,190,military helicopter,35,121,118,165
images278(9).jpg,225,225,civilian car,15,74,209,151
images279(1).jpg,275,183,military tank,12,49,264,149
images279(10).jpg,270,187,civilian aircraft,141,23,243,51
images279(10).jpg,270,187,civilian aircraft,58,54,166,88
images279(10).jpg,270,187,civilian aircraft,29,98,128,149
images279(3).jpg,300,168,military aircraft,62,24,231,136
images279(4).jpg,259,194,military truck,62,57,227,181
images279(5).jpg,225,225,military aircraft,4,15,204,171
images279(6).jpg,275,183,military helicopter,17,44,245,130
images279(7).jpg,216,233,military helicopter,18,79,193,140
images279(8).jpg,302,167,civilian car,76,76,196,149
images279(8).jpg,302,167,civilian car,192,82,272,128
images279(8).jpg,302,167,civilian car,28,86,103,118
images279(9).jpg,225,225,civilian car,28,18,68,92
images279(9).jpg,225,225,civilian car,90,14,137,108
images279(9).jpg,225,225,civilian car,154,14,198,114
images279(9).jpg,225,225,civilian car,27,117,70,209
images279(9).jpg,225,225,civilian car,92,123,134,211
images279(9).jpg,225,225,civilian car,156,134,196,204
images28(1).jpg,289,174,military tank,15,35,236,141
images28(10).jpg,275,184,civilian aircraft,3,57,229,133
images28(11).jpg,259,194,civilian aircraft,26,36,210,176
images28(2).jpg,263,192,military tank,20,37,233,177
images28(4).jpg,259,194,military tank,23,47,223,171
images28(5).jpg,274,184,military aircraft,34,9,242,167
images28(8).jpg,266,190,civilian car,32,57,197,158
images28.jpg,275,183,military helicopter,82,31,207,100
images280(1).jpg,259,194,military tank,22,15,248,158
images280(10).jpg,263,191,civilian aircraft,1,79,255,155
images280(4).jpg,275,183,military truck,4,4,263,183
images280(5).jpg,283,178,military aircraft,64,54,220,97
images280(6).jpg,275,184,military helicopter,60,48,267,124
images280(7).jpg,262,193,military helicopter,19,1,239,175
images280(8).jpg,355,142,civilian car,185,41,337,114
images280(9).jpg,275,183,civilian car,22,28,48,86
images280(9).jpg,275,183,civilian car,64,17,92,87
images280(9).jpg,275,183,civilian car,107,27,133,86
images280(9).jpg,275,183,civilian car,21,92,50,166
images280(9).jpg,275,183,civilian car,63,96,93,158
images280(9).jpg,275,183,civilian car,105,97,133,160
images281(1).jpg,275,183,military tank,166,46,246,98
images281(10).jpg,300,168,military helicopter,60,41,277,134
images281(2).jpg,299,168,military tank,52,28,225,143
images281(4).jpg,291,173,military truck,14,10,288,159
images281(5).jpg,259,194,civilian aircraft,40,32,252,139
images281(6).jpg,243,207,military helicopter,65,20,228,153
images281(6).jpg,243,207,military truck,175,135,213,181
images281(9).jpg,275,183,civilian car,30,46,248,139
images282(1).jpg,287,175,military tank,23,55,228,169
images282(10).jpg,225,224,civilian aircraft,3,107,191,178
images282(3).jpg,180,195,military helicopter,7,56,158,134
images282(4).jpg,305,165,military truck,96,13,282,160
images282(5).jpg,275,183,military aircraft,8,40,266,115
images282(6).jpg,275,183,military helicopter,16,52,237,115
images282(7).jpg,224,225,military helicopter,72,77,176,160
images282(8).jpg,260,194,civilian car,38,34,256,161
images282.jpg,298,169,military truck,17,9,277,144
images283(1).jpg,294,172,military tank,39,44,217,136
images283(10).jpg,286,176,civilian aircraft,0,46,284,112
images283(3).jpg,359,140,military aircraft,26,33,337,124
images283(4).jpg,225,225,military truck,23,31,188,166
images283(5).jpg,290,174,military aircraft,4,48,280,149
images283(6).jpg,288,175,military helicopter,38,23,97,41
images283(6).jpg,288,175,military helicopter,135,49,176,67
images283(6).jpg,288,175,military helicopter,172,73,216,90
images283(6).jpg,288,175,military helicopter,208,29,257,48
images283(8).jpg,275,183,civilian car,7,16,269,160
images283(9).jpg,287,176,civilian car,38,20,257,156
images284(1).jpg,284,177,military tank,64,36,216,132
images284(10).jpg,290,174,civilian aircraft,52,32,254,80
images284(10).jpg,290,174,civilian aircraft,4,59,233,124
images284(2).jpg,328,154,military tank,46,6,321,148
images284(3).jpg,283,178,military aircraft,37,20,250,134
images284(4).jpg,275,183,military truck,8,31,193,149
images284(5).jpg,286,176,military aircraft,27,42,275,115
images284(6).jpg,267,189,military helicopter,46,47,245,137
images284(7).jpg,278,181,military helicopter,125,18,149,43
images284(7).jpg,278,181,military helicopter,223,54,252,74
images284(7).jpg,278,181,military helicopter,144,115,173,133
images284(7).jpg,278,181,military helicopter,63,85,99,105
images284(7).jpg,278,181,military helicopter,19,123,40,140
images284(7).jpg,278,181,military helicopter,89,155,113,171
images284(8).jpg,291,173,civilian car,39,41,248,136
images284(9).jpg,284,177,civilian car,110,92,245,163
images284.jpg,273,185,military truck,17,16,255,173
images285(1).jpg,286,176,military tank,5,72,181,163
images285(10).jpg,284,177,civilian aircraft,4,50,269,119
images285(4).jpg,225,225,military truck,4,54,221,171
images285(5).jpg,293,172,military aircraft,21,71,276,150
images285(6).jpg,284,177,military helicopter,104,67,175,122
images285(7).jpg,183,275,military helicopter,53,15,133,251
images285(8).jpg,343,147,civilian car,11,71,170,141
images285(8).jpg,343,147,civilian car,176,64,328,140
images285.jpg,259,194,military truck,21,16,240,180
images286(1).jpg,300,168,military tank,13,26,258,122
images286(10).jpg,300,168,civilian aircraft,133,57,296,160
images286(2).jpg,255,198,military tank,9,3,194,168
images286(3).jpg,283,178,military aircraft,89,42,255,112
images286(4).jpg,207,243,military truck,6,61,202,185
images286(5).jpg,309,163,military aircraft,10,31,264,125
images286(6).jpg,300,168,military helicopter,32,12,261,101
images286(6).jpg,300,168,military truck,134,112,208,154
images286(7).jpg,259,194,military helicopter,59,55,209,165
images286.jpg,262,193,military truck,22,32,157,149
images287(1).jpg,284,178,military tank,95,61,171,93
images287(1).jpg,284,178,military truck,76,67,231,117
images287(10).jpg,300,168,civilian aircraft,9,69,272,124
images287(10).jpg,300,168,civilian car,71,140,113,166
images287(10).jpg,300,168,civilian car,30,142,65,163
images287(2).jpg,300,168,military tank,61,42,294,165
images287(2).jpg,300,168,military tank,3,28,57,117
images287(4).jpg,268,188,military truck,8,49,260,175
images287(5).jpg,297,170,military aircraft,11,58,286,140
images287(6).jpg,300,168,military helicopter,102,7,295,165
images287(8).jpg,259,194,civilian car,29,65,235,149
images287(8).jpg,259,194,civilian car,0,70,25,99
images287(8).jpg,259,194,civilian car,26,76,31,86
images288(1).jpg,290,174,military tank,50,71,266,126
images288(10).jpg,278,181,civilian aircraft,6,42,273,97
images288(2).jpg,236,213,military tank,10,48,225,188
images288(3).jpg,316,159,military helicopter,106,19,249,106
images288(4).jpg,298,169,military truck,170,116,209,151
images288(4).jpg,298,169,military truck,138,124,154,139
images288(4).jpg,298,169,military truck,134,122,142,129
images288(5).jpg,300,168,military aircraft,31,41,254,116
images288(6).jpg,301,167,military helicopter,38,12,237,153
images288(8).jpg,291,173,civilian car,49,70,235,164
images288(9).jpg,332,152,civilian car,92,11,241,134
images288.jpg,318,159,military truck,3,3,308,152
images289(1).jpg,300,168,military tank,15,25,295,145
images289(10).jpg,275,183,civilian aircraft,7,77,270,145
images289(5).jpg,299,168,military aircraft,12,61,287,132
images289(6).jpg,266,190,military helicopter,93,51,226,98
images289(7).jpg,284,178,military helicopter,65,44,202,129
images289(8).jpg,275,183,civilian car,25,8,252,175
images29(1).jpg,225,225,military tank,10,55,201,198
images29(10).jpg,299,169,civilian aircraft,31,25,98,68
images29(2).jpg,271,186,military tank,3,66,235,180
images29(3).jpg,225,225,civilian aircraft,89,39,138,161
images29(4).jpg,269,187,military truck,15,15,208,134
images29(5).jpg,300,168,civilian aircraft,14,34,266,136
images29(6).jpg,299,168,military helicopter,56,20,263,149
images29(8).jpg,276,183,civilian car,11,52,245,163
images29(9).jpg,218,231,civilian car,65,29,153,192
images29.jpg,275,183,military truck,16,42,246,128
images290(1).jpg,268,188,military tank,20,51,224,126
images290(10).jpg,275,183,civilian aircraft,2,49,257,147
images290(10).jpg,275,183,military truck,53,132,67,144
images290(10).jpg,275,183,military truck,73,129,89,148
images290(10).jpg,275,183,military truck,112,133,128,147
images290(10).jpg,275,183,military truck,132,130,150,144
images290(10).jpg,275,183,military truck,239,129,257,143
images290(10).jpg,275,183,military truck,261,130,274,143
images290(2).jpg,259,194,military tank,19,87,183,171
images290(4).jpg,220,165,military truck,44,37,178,145
images290(4).jpg,220,165,military truck,174,65,217,117
images290(5).jpg,300,168,military aircraft,11,52,163,148
images290(5).jpg,300,168,military aircraft,202,104,280,148
images290(6).jpg,280,180,military helicopter,112,44,169,69
images290(8).jpg,299,168,civilian car,55,24,238,109
images290(8).jpg,299,168,civilian car,186,34,283,87
images290(9).jpg,261,193,civilian car,13,22,70,147
images290(9).jpg,261,193,civilian car,104,24,158,147
images290(9).jpg,261,193,civilian car,191,24,246,146
images290.jpg,191,264,military truck,38,39,150,89
images290.jpg,191,264,military truck,39,96,150,140
images290.jpg,191,264,military truck,39,144,149,192
images290.jpg,191,264,military truck,43,197,90,246
images290.jpg,191,264,military truck,100,194,148,245
images291(1).jpg,277,182,military tank,14,17,219,161
images291(10).jpg,275,183,civilian aircraft,11,57,265,123
images291(4).jpg,299,168,military truck,12,9,194,163
images291(5).jpg,275,183,military aircraft,15,38,259,132
images291(6).jpg,311,162,military helicopter,25,14,146,117
images291(6).jpg,311,162,military helicopter,178,35,304,139
images292(1).jpg,275,183,military truck,39,34,271,138
images292(10).jpg,275,183,civilian aircraft,7,55,268,136
images292(2).jpg,300,168,military tank,41,18,286,132
images292(5).jpg,300,168,military aircraft,47,37,257,109
images292(6).jpg,275,183,military helicopter,1,38,90,75
images292(6).jpg,275,183,military helicopter,78,77,170,120
images292(6).jpg,275,183,military helicopter,145,68,254,112
images292(7).jpg,284,177,military helicopter,72,44,199,94
images292(8).jpg,259,194,civilian car,54,42,165,155
images292(8).jpg,259,194,civilian car,110,3,250,85
images292(9).jpg,236,213,civilian car,24,18,211,89
images292.jpg,300,168,civilian car,42,25,164,108
images292.jpg,300,168,civilian car,126,36,265,149
images293(1).jpg,279,181,military tank,41,21,233,118
images293(10).jpg,287,175,civilian aircraft,82,82,282,131
images293(2).jpg,328,154,military tank,147,53,186,113
images293(4).jpg,290,174,military truck,99,42,262,155
images293(5).jpg,258,196,military aircraft,23,25,250,174
images293(6).jpg,259,194,military helicopter,64,74,186,138
images293(8).jpg,261,193,civilian car,7,115,68,150
images293(8).jpg,261,193,civilian car,71,119,132,151
images293(8).jpg,261,193,civilian car,141,120,196,149
images293(8).jpg,261,193,civilian car,199,121,256,152
images293.jpg,225,225,military truck,4,75,221,159
images294(1).jpg,259,194,military tank,4,67,246,170
images294(10).jpg,318,159,civilian aircraft,37,26,312,122
images294(2).jpg,276,183,military tank,22,72,257,163
images294(2).jpg,276,183,military truck,86,45,214,80
images294(3).jpg,172,252,military aircraft,1,4,170,248
images294(4).jpg,259,194,military truck,5,38,250,167
images294(5).jpg,284,177,military aircraft,16,31,273,171
images294(6).jpg,283,178,military helicopter,144,59,259,149
images294(6).jpg,283,178,military helicopter,87,78,138,131
images294(6).jpg,283,178,military helicopter,48,71,80,100
images294(7).jpg,225,225,military helicopter,36,69,202,166
images295(1).jpg,279,180,military tank,41,49,274,146
images295(10).jpg,275,183,civilian aircraft,47,68,237,106
images295(2).jpg,275,183,military tank,12,16,36,55
images295(2).jpg,275,183,military tank,46,18,69,54
images295(2).jpg,275,183,military tank,78,19,99,52
images295(2).jpg,275,183,military tank,110,22,128,50
images295(2).jpg,275,183,military tank,145,17,171,54
images295(2).jpg,275,183,military tank,177,18,203,55
images295(2).jpg,275,183,military tank,209,17,230,51
images295(2).jpg,275,183,military tank,243,19,259,54
images295(2).jpg,275,183,military tank,12,96,36,129
images295(2).jpg,275,183,military tank,147,94,170,128
images295(2).jpg,275,183,military tank,111,97,127,127
images295(2).jpg,275,183,military tank,79,95,98,125
images295(2).jpg,275,183,military tank,47,95,68,128
images295(2).jpg,275,183,military tank,13,59,37,90
images295(2).jpg,275,183,military tank,48,58,67,90
images295(2).jpg,275,183,military tank,78,56,97,92
images295(2).jpg,275,183,military tank,109,57,127,89
images295(2).jpg,275,183,military tank,147,56,170,90
images295(2).jpg,275,183,military tank,178,56,199,91
images295(2).jpg,275,183,military tank,211,55,230,91
images295(2).jpg,275,183,military tank,241,59,260,88
images295(2).jpg,275,183,military tank,178,94,200,128
images295(2).jpg,275,183,military tank,210,97,232,128
images295(2).jpg,275,183,military tank,241,97,262,125
images295(2).jpg,275,183,military tank,243,133,262,163
images295(2).jpg,275,183,military tank,209,133,231,166
images295(2).jpg,275,183,military tank,180,132,201,164
images295(2).jpg,275,183,military tank,147,134,169,165
images295(2).jpg,275,183,military tank,109,132,127,164
images295(2).jpg,275,183,military tank,77,132,97,165
images295(2).jpg,275,183,military tank,47,132,68,166
images295(2).jpg,275,183,military tank,14,132,37,164
images295(4).jpg,283,178,military truck,41,32,234,145
images295(5).jpg,300,168,military aircraft,6,44,290,126
images295(6).jpg,250,201,military helicopter,124,34,245,72
images295(6).jpg,250,201,military helicopter,29,131,234,182
images295(8).jpg,259,194,civilian car,11,62,249,135
images296(1).jpg,259,194,military tank,23,17,256,189
images296(10).jpg,275,183,civilian aircraft,175,49,236,91
images296(10).jpg,275,183,civilian aircraft,221,35,273,95
images296(10).jpg,275,183,civilian aircraft,1,84,26,97
images296(10).jpg,275,183,civilian aircraft,50,83,85,96
images296(2).jpg,269,187,military tank,82,40,257,138
images296(3).jpg,300,168,military aircraft,18,26,289,147
images296(4).jpg,284,177,military truck,135,75,199,119
images296(5).jpg,299,168,military aircraft,26,32,216,104
images296(6).jpg,285,177,military helicopter,56,58,263,113
images296(9).jpg,275,183,civilian car,8,29,268,149
images297(1).jpg,299,168,military tank,37,47,296,164
images297(2).jpg,276,183,military tank,43,17,267,175
images297(3).jpg,262,192,military aircraft,18,33,225,105
images297(4).jpg,267,188,military truck,41,17,256,184
images297(5).jpg,275,183,military aircraft,31,39,255,130
images297(6).jpg,275,183,military helicopter,43,56,256,159
images297(7).jpg,355,142,military helicopter,5,18,306,138
images297(9).jpg,225,225,civilian car,67,12,157,213
images298(1).jpg,225,225,military tank,21,85,219,211
images298(2).jpg,245,206,military tank,18,35,237,114
images298(2).jpg,245,206,military tank,16,116,234,202
images298(4).jpg,271,186,military truck,32,8,250,174
images298(5).jpg,275,183,military helicopter,60,56,249,141
images298(6).jpg,259,194,military helicopter,78,106,131,138
images298(9).jpg,287,176,civilian car,78,41,246,145
images299(1).jpg,348,145,military tank,9,43,268,143
images299(1).jpg,348,145,military tank,154,3,305,76
images299(1).jpg,348,145,military tank,220,2,328,45
images299(5).jpg,337,149,military aircraft,89,5,223,124
images299(6).jpg,224,225,military helicopter,47,31,152,87
images299(6).jpg,224,225,military helicopter,59,107,205,189
images299(7).jpg,315,160,military helicopter,77,39,284,151
images299.jpg,287,176,civilian car,53,19,252,143
images3(1).jpg,418,120,military tank,47,11,303,111
images3(10).jpg,259,194,civilian aircraft,24,36,227,162
images3(11).jpg,225,225,civilian aircraft,25,77,200,160
images3(2).jpg,259,194,military tank,35,30,225,136
images3(3).jpg,275,183,military aircraft,25,17,119,56
images3(3).jpg,275,183,military aircraft,17,129,161,170
images3(3).jpg,275,183,military aircraft,112,59,233,137
images3(4).jpg,229,220,military truck,90,70,175,118
images3(5).jpg,329,153,military aircraft,29,55,260,118
images3(6).jpg,300,168,military aircraft,46,44,257,119
images3(7).jpg,327,154,military helicopter,9,19,293,149
images3(8).jpg,259,194,civilian car,6,18,229,166
images3(9).jpg,300,168,civilian car,126,19,172,120
images3(9).jpg,300,168,civilian car,189,71,235,163
images3(9).jpg,300,168,civilian car,69,65,116,136
images3(9).jpg,300,168,civilian car,216,28,227,62
images30(1).jpg,254,199,military tank,14,69,224,186
images30(10).jpg,259,194,civilian aircraft,5,47,208,179
images30(11).jpg,225,225,military aircraft,114,29,163,77
images30(11).jpg,225,225,military aircraft,57,44,99,79
images30(11).jpg,225,225,military aircraft,60,90,107,132
images30(11).jpg,225,225,military aircraft,124,84,165,135
images30(11).jpg,225,225,military aircraft,64,144,104,190
images30(11).jpg,225,225,military aircraft,7,145,51,184
images30(11).jpg,225,225,military aircraft,5,89,55,132
images30(11).jpg,225,225,military aircraft,2,30,52,82
images30(11).jpg,225,225,military aircraft,116,139,163,191
images30(2).jpg,190,265,military tank,13,33,126,103
images30(2).jpg,190,265,military tank,10,113,130,195
images30(2).jpg,190,265,military tank,11,214,64,254
images30(3).jpg,216,233,military aircraft,66,18,154,192
images30(4).jpg,268,188,military truck,32,3,241,177
images30(5).jpg,275,183,military aircraft,24,43,242,155
images30(6).jpg,300,168,military helicopter,11,29,255,152
images30(7).jpg,298,169,military helicopter,104,20,254,83
images30(9).jpg,225,225,civilian car,77,28,148,198
images300(1).jpg,275,183,military tank,20,85,174,169
images300(2).jpg,296,170,military tank,51,36,256,142
images300(3).jpg,249,194,civilian aircraft,7,23,138,155
images300(3).jpg,249,194,civilian aircraft,105,23,237,59
images300(3).jpg,249,194,civilian aircraft,143,108,193,149
images300(5).jpg,300,168,military aircraft,27,4,271,161
images300(6).jpg,299,168,military helicopter,1,25,198,158
images300(6).jpg,299,168,civilian aircraft,164,56,296,102
images300(6).jpg,299,168,military helicopter,226,106,268,155
images300(7).jpg,216,233,military helicopter,57,41,206,181
images300.jpg,282,179,military tank,157,89,278,175
images301(1).jpg,288,175,military tank,65,76,243,172
images301(2).jpg,275,183,military tank,6,23,238,163
images301(4).jpg,283,178,military truck,53,19,279,169
images301(5).jpg,275,183,military aircraft,41,79,208,123
images301(6).jpg,246,205,military helicopter,23,25,208,184
images301(8).jpg,300,168,civilian car,95,12,297,165
images301(9).jpg,302,167,civilian car,10,19,292,146
images301.jpg,259,195,military truck,85,96,248,186
images301.jpg,259,195,military truck,1,115,57,167
images302(1).jpg,275,183,military tank,1,35,249,159
images302(10).jpg,300,168,civilian aircraft,111,4,238,40
images302(10).jpg,300,168,civilian aircraft,88,35,251,68
images302(10).jpg,300,168,civilian aircraft,56,58,261,107
